user,item,rating,timestamp
1141,34,1.0,55
1155,34,1.0,55
1165,34,1.0,55
1174,34,1.0,55
1178,34,1.0,55
1218,34,1.0,55
1225,34,1.0,55
1238,34,1.0,55
1248,34,1.0,55
1267,34,1.0,55
1283,34,1.0,55
1287,34,1.0,55
1296,34,1.0,55
1298,34,1.0,55
1306,34,1.0,55
1311,34,1.0,55
1315,34,1.0,55
1319,34,1.0,55
1326,34,1.0,55
1335,34,1.0,55
1360,34,1.0,55
1373,34,1.0,55
1380,34,1.0,55
1393,34,1.0,55
1400,34,1.0,55
1401,34,1.0,55
1407,34,1.0,55
1422,34,1.0,55
1425,34,1.0,55
1434,34,1.0,55
1437,34,1.0,55
1438,34,1.0,55
1439,34,1.0,55
1440,34,1.0,55
1444,34,1.0,55
1449,34,1.0,55
1460,34,1.0,55
1473,34,1.0,55
1483,34,1.0,55
1490,34,1.0,55
1496,34,1.0,55
1534,34,1.0,55
1539,34,1.0,55
1543,34,1.0,55
1554,34,1.0,55
1555,34,1.0,55
1565,34,1.0,55
1568,34,1.0,55
1574,34,1.0,55
1575,34,1.0,55
1579,34,1.0,55
1581,34,1.0,55
1588,34,1.0,55
1598,34,1.0,55
1607,34,1.0,55
1616,34,1.0,55
1620,34,1.0,55
1627,34,1.0,55
1628,34,1.0,55
1635,34,1.0,55
1636,34,1.0,55
1644,34,1.0,55
1654,34,1.0,55
1676,34,1.0,55
1681,34,1.0,55
1693,34,1.0,55
1700,34,1.0,55
1705,34,1.0,55
1706,34,1.0,55
1707,34,1.0,55
1711,34,1.0,55
1722,34,1.0,55
1736,34,1.0,55
1753,34,1.0,55
1759,34,1.0,55
1765,34,1.0,55
1769,34,1.0,55
1773,34,1.0,55
1801,34,1.0,55
1804,34,1.0,55
1813,34,1.0,55
1814,34,1.0,55
1815,34,1.0,55
1822,34,1.0,55
1836,34,1.0,55
1838,34,1.0,55
1852,34,1.0,55
1863,34,1.0,55
0,35,1.0,56
15,35,1.0,56
16,35,1.0,56
17,35,1.0,56
28,35,1.0,56
35,35,1.0,56
40,35,1.0,56
47,35,1.0,56
56,35,1.0,56
96,35,1.0,56
117,35,1.0,56
131,35,1.0,56
153,35,1.0,56
169,35,1.0,56
202,35,1.0,56
218,35,1.0,56
231,35,1.0,56
259,35,1.0,56
281,35,1.0,56
292,35,1.0,56
321,35,1.0,56
334,35,1.0,56
355,35,1.0,56
357,35,1.0,56
363,35,1.0,56
366,35,1.0,56
388,35,1.0,56
402,35,1.0,56
431,35,1.0,56
438,35,1.0,56
448,35,1.0,56
461,35,1.0,56
515,35,1.0,56
519,35,1.0,56
529,35,1.0,56
564,35,1.0,56
588,35,1.0,56
605,35,1.0,56
612,35,1.0,56
617,35,1.0,56
619,35,1.0,56
644,35,1.0,56
652,35,1.0,56
665,35,1.0,56
686,35,1.0,56
690,35,1.0,56
703,35,1.0,56
780,35,1.0,56
796,35,1.0,56
816,35,1.0,56
837,35,1.0,56
863,35,1.0,56
895,35,1.0,56
910,35,1.0,56
921,35,1.0,56
953,35,1.0,56
956,35,1.0,56
957,35,1.0,56
965,35,1.0,56
998,35,1.0,56
1005,35,1.0,56
1028,35,1.0,56
1040,35,1.0,56
1048,35,1.0,56
1076,35,1.0,56
1079,35,1.0,56
1080,35,1.0,56
1083,35,1.0,56
1098,35,1.0,56
1189,35,1.0,56
1212,35,1.0,56
1274,35,1.0,56
1292,35,1.0,56
1300,35,1.0,56
1303,35,1.0,56
1317,35,1.0,56
1318,35,1.0,56
1320,35,1.0,56
1322,35,1.0,56
1328,35,1.0,56
1332,35,1.0,56
1337,35,1.0,56
1348,35,1.0,56
1379,35,1.0,56
1382,35,1.0,56
1399,35,1.0,56
1402,35,1.0,56
1414,35,1.0,56
1420,35,1.0,56
1426,35,1.0,56
1432,35,1.0,56
1440,35,1.0,56
1448,35,1.0,56
1468,35,1.0,56
1473,35,1.0,56
1480,35,1.0,56
1482,35,1.0,56
1506,35,1.0,56
1512,35,1.0,56
1526,35,1.0,56
1541,35,1.0,56
1553,35,1.0,56
1554,35,1.0,56
1567,35,1.0,56
1574,35,1.0,56
1580,35,1.0,56
1591,35,1.0,56
1601,35,1.0,56
1606,35,1.0,56
1650,35,1.0,56
1679,35,1.0,56
1715,35,1.0,56
1726,35,1.0,56
1734,35,1.0,56
1760,35,1.0,56
1778,35,1.0,56
1781,35,1.0,56
1792,35,1.0,56
1811,35,1.0,56
1814,35,1.0,56
1837,35,1.0,56
1865,35,1.0,56
1871,35,1.0,56
0,36,1.0,57
262,36,1.0,57
285,36,1.0,57
411,36,1.0,57
766,36,1.0,57
821,36,1.0,57
844,36,1.0,57
1284,36,1.0,57
1322,36,1.0,57
1347,36,1.0,57
1454,36,1.0,57
1540,36,1.0,57
1593,36,1.0,57
1644,36,1.0,57
0,37,1.0,58
68,37,1.0,58
131,37,1.0,58
182,37,1.0,58
259,37,1.0,58
288,37,1.0,58
328,37,1.0,58
346,37,1.0,58
349,37,1.0,58
409,37,1.0,58
500,37,1.0,58
503,37,1.0,58
523,37,1.0,58
564,37,1.0,58
605,37,1.0,58
633,37,1.0,58
637,37,1.0,58
665,37,1.0,58
742,37,1.0,58
833,37,1.0,58
844,37,1.0,58
875,37,1.0,58
904,37,1.0,58
942,37,1.0,58
996,37,1.0,58
997,37,1.0,58
998,37,1.0,58
1001,37,1.0,58
1073,37,1.0,58
1074,37,1.0,58
1098,37,1.0,58
1104,37,1.0,58
1105,37,1.0,58
1150,37,1.0,58
1155,37,1.0,58
1357,37,1.0,58
1363,37,1.0,58
1374,37,1.0,58
1381,37,1.0,58
1449,37,1.0,58
1462,37,1.0,58
1463,37,1.0,58
1511,37,1.0,58
1547,37,1.0,58
1548,37,1.0,58
1559,37,1.0,58
1564,37,1.0,58
1644,37,1.0,58
1654,37,1.0,58
1700,37,1.0,58
1707,37,1.0,58
1711,37,1.0,58
1734,37,1.0,58
1736,37,1.0,58
1753,37,1.0,58
1799,37,1.0,58
1810,37,1.0,58
1814,37,1.0,58
1815,37,1.0,58
1852,37,1.0,58
1857,37,1.0,58
0,38,1.0,59
25,38,1.0,59
28,38,1.0,59
31,38,1.0,59
63,38,1.0,59
89,38,1.0,59
111,38,1.0,59
135,38,1.0,59
165,38,1.0,59
172,38,1.0,59
174,38,1.0,59
184,38,1.0,59
208,38,1.0,59
284,38,1.0,59
333,38,1.0,59
335,38,1.0,59
377,38,1.0,59
397,38,1.0,59
398,38,1.0,59
409,38,1.0,59
413,38,1.0,59
419,38,1.0,59
421,38,1.0,59
458,38,1.0,59
490,38,1.0,59
500,38,1.0,59
523,38,1.0,59
524,38,1.0,59
526,38,1.0,59
535,38,1.0,59
552,38,1.0,59
630,38,1.0,59
641,38,1.0,59
657,38,1.0,59
665,38,1.0,59
674,38,1.0,59
703,38,1.0,59
789,38,1.0,59
792,38,1.0,59
860,38,1.0,59
871,38,1.0,59
901,38,1.0,59
919,38,1.0,59
937,38,1.0,59
942,38,1.0,59
943,38,1.0,59
953,38,1.0,59
969,38,1.0,59
998,38,1.0,59
1045,38,1.0,59
1046,38,1.0,59
1055,38,1.0,59
1063,38,1.0,59
1096,38,1.0,59
1097,38,1.0,59
1108,38,1.0,59
1116,38,1.0,59
1127,38,1.0,59
1135,38,1.0,59
1143,38,1.0,59
1155,38,1.0,59
1194,38,1.0,59
1304,38,1.0,59
1350,38,1.0,59
1357,38,1.0,59
1361,38,1.0,59
1381,38,1.0,59
1385,38,1.0,59
1430,38,1.0,59
1510,38,1.0,59
1545,38,1.0,59
1559,38,1.0,59
1583,38,1.0,59
1591,38,1.0,59
1606,38,1.0,59
1698,38,1.0,59
1734,38,1.0,59
1745,38,1.0,59
1747,38,1.0,59
1750,38,1.0,59
1752,38,1.0,59
1776,38,1.0,59
1779,38,1.0,59
1797,38,1.0,59
1808,38,1.0,59
1857,38,1.0,59
1871,38,1.0,59
0,39,1.0,61
63,39,1.0,61
111,39,1.0,61
208,39,1.0,61
244,39,1.0,61
402,39,1.0,61
410,39,1.0,61
613,39,1.0,61
630,39,1.0,61
875,39,1.0,61
998,39,1.0,61
1055,39,1.0,61
1063,39,1.0,61
1095,39,1.0,61
1194,39,1.0,61
1468,39,1.0,61
1559,39,1.0,61
1797,39,1.0,61
61,40,1.0,63
153,40,1.0,63
181,40,1.0,63
186,40,1.0,63
196,40,1.0,63
245,40,1.0,63
389,40,1.0,63
390,40,1.0,63
393,40,1.0,63
395,40,1.0,63
429,40,1.0,63
435,40,1.0,63
494,40,1.0,63
533,40,1.0,63
577,40,1.0,63
594,40,1.0,63
645,40,1.0,63
815,40,1.0,63
853,40,1.0,63
887,40,1.0,63
1003,40,1.0,63
1115,40,1.0,63
1194,40,1.0,63
1246,40,1.0,63
1357,40,1.0,63
1453,40,1.0,63
1606,40,1.0,63
1745,40,1.0,63
1766,40,1.0,63
1795,40,1.0,63
0,41,1.0,64
2,41,1.0,64
40,41,1.0,64
59,41,1.0,64
117,41,1.0,64
131,41,1.0,64
152,41,1.0,64
173,41,1.0,64
174,41,1.0,64
181,41,1.0,64
226,41,1.0,64
312,41,1.0,64
318,41,1.0,64
377,41,1.0,64
395,41,1.0,64
409,41,1.0,64
421,41,1.0,64
476,41,1.0,64
483,41,1.0,64
503,41,1.0,64
523,41,1.0,64
564,41,1.0,64
578,41,1.0,64
588,41,1.0,64
599,41,1.0,64
638,41,1.0,64
644,41,1.0,64
665,41,1.0,64
719,41,1.0,64
748,41,1.0,64
823,41,1.0,64
837,41,1.0,64
884,41,1.0,64
977,41,1.0,64
985,41,1.0,64
993,41,1.0,64
1001,41,1.0,64
1074,41,1.0,64
1077,41,1.0,64
1083,41,1.0,64
1105,41,1.0,64
1110,41,1.0,64
1117,41,1.0,64
1129,41,1.0,64
1143,41,1.0,64
1184,41,1.0,64
1243,41,1.0,64
1309,41,1.0,64
1349,41,1.0,64
1350,41,1.0,64
1425,41,1.0,64
1449,41,1.0,64
1452,41,1.0,64
1458,41,1.0,64
1492,41,1.0,64
1512,41,1.0,64
1593,41,1.0,64
1624,41,1.0,64
1721,41,1.0,64
1722,41,1.0,64
1737,41,1.0,64
1787,41,1.0,64
1790,41,1.0,64
1812,41,1.0,64
2,42,1.0,65
16,42,1.0,65
35,42,1.0,65
39,42,1.0,65
40,42,1.0,65
47,42,1.0,65
52,42,1.0,65
58,42,1.0,65
64,42,1.0,65
93,42,1.0,65
94,42,1.0,65
95,42,1.0,65
98,42,1.0,65
114,42,1.0,65
118,42,1.0,65
119,42,1.0,65
133,42,1.0,65
144,42,1.0,65
149,42,1.0,65
152,42,1.0,65
160,42,1.0,65
163,42,1.0,65
176,42,1.0,65
184,42,1.0,65
197,42,1.0,65
204,42,1.0,65
220,42,1.0,65
227,42,1.0,65
234,42,1.0,65
245,42,1.0,65
247,42,1.0,65
250,42,1.0,65
255,42,1.0,65
264,42,1.0,65
266,42,1.0,65
267,42,1.0,65
277,42,1.0,65
282,42,1.0,65
288,42,1.0,65
292,42,1.0,65
305,42,1.0,65
311,42,1.0,65
323,42,1.0,65
331,42,1.0,65
338,42,1.0,65
346,42,1.0,65
355,42,1.0,65
356,42,1.0,65
362,42,1.0,65
363,42,1.0,65
383,42,1.0,65
387,42,1.0,65
396,42,1.0,65
409,42,1.0,65
419,42,1.0,65
422,42,1.0,65
424,42,1.0,65
430,42,1.0,65
431,42,1.0,65
434,42,1.0,65
441,42,1.0,65
447,42,1.0,65
458,42,1.0,65
461,42,1.0,65
468,42,1.0,65
474,42,1.0,65
476,42,1.0,65
499,42,1.0,65
503,42,1.0,65
504,42,1.0,65
515,42,1.0,65
525,42,1.0,65
538,42,1.0,65
543,42,1.0,65
545,42,1.0,65
554,42,1.0,65
564,42,1.0,65
576,42,1.0,65
578,42,1.0,65
579,42,1.0,65
583,42,1.0,65
584,42,1.0,65
609,42,1.0,65
612,42,1.0,65
617,42,1.0,65
620,42,1.0,65
625,42,1.0,65
635,42,1.0,65
642,42,1.0,65
663,42,1.0,65
675,42,1.0,65
679,42,1.0,65
686,42,1.0,65
692,42,1.0,65
700,42,1.0,65
704,42,1.0,65
705,42,1.0,65
712,42,1.0,65
722,42,1.0,65
731,42,1.0,65
732,42,1.0,65
733,42,1.0,65
741,42,1.0,65
748,42,1.0,65
753,42,1.0,65
756,42,1.0,65
765,42,1.0,65
775,42,1.0,65
783,42,1.0,65
796,42,1.0,65
797,42,1.0,65
802,42,1.0,65
809,42,1.0,65
819,42,1.0,65
821,42,1.0,65
825,42,1.0,65
827,42,1.0,65
828,42,1.0,65
832,42,1.0,65
836,42,1.0,65
840,42,1.0,65
841,42,1.0,65
844,42,1.0,65
850,42,1.0,65
861,42,1.0,65
875,42,1.0,65
876,42,1.0,65
882,42,1.0,65
883,42,1.0,65
886,42,1.0,65
888,42,1.0,65
901,42,1.0,65
902,42,1.0,65
909,42,1.0,65
917,42,1.0,65
922,42,1.0,65
923,42,1.0,65
927,42,1.0,65
930,42,1.0,65
937,42,1.0,65
948,42,1.0,65
949,42,1.0,65
956,42,1.0,65
957,42,1.0,65
960,42,1.0,65
973,42,1.0,65
977,42,1.0,65
984,42,1.0,65
985,42,1.0,65
993,42,1.0,65
994,42,1.0,65
995,42,1.0,65
1004,42,1.0,65
1009,42,1.0,65
1012,42,1.0,65
1027,42,1.0,65
1029,42,1.0,65
1039,42,1.0,65
1046,42,1.0,65
1049,42,1.0,65
1052,42,1.0,65
1057,42,1.0,65
1068,42,1.0,65
1069,42,1.0,65
1074,42,1.0,65
1081,42,1.0,65
1083,42,1.0,65
1089,42,1.0,65
1098,42,1.0,65
1104,42,1.0,65
1105,42,1.0,65
1110,42,1.0,65
1119,42,1.0,65
1133,42,1.0,65
1136,42,1.0,65
1139,42,1.0,65
1144,42,1.0,65
1145,42,1.0,65
1147,42,1.0,65
1152,42,1.0,65
1153,42,1.0,65
1154,42,1.0,65
1157,42,1.0,65
1166,42,1.0,65
1175,42,1.0,65
1179,42,1.0,65
1188,42,1.0,65
1199,42,1.0,65
1203,42,1.0,65
1231,42,1.0,65
1239,42,1.0,65
1240,42,1.0,65
1241,42,1.0,65
1242,42,1.0,65
1248,42,1.0,65
1251,42,1.0,65
1263,42,1.0,65
1266,42,1.0,65
1268,42,1.0,65
1271,42,1.0,65
1274,42,1.0,65
1282,42,1.0,65
1286,42,1.0,65
1288,42,1.0,65
1299,42,1.0,65
1300,42,1.0,65
1306,42,1.0,65
1317,42,1.0,65
1337,42,1.0,65
1338,42,1.0,65
1340,42,1.0,65
1348,42,1.0,65
1350,42,1.0,65
1353,42,1.0,65
1354,42,1.0,65
1362,42,1.0,65
1363,42,1.0,65
1365,42,1.0,65
1370,42,1.0,65
1378,42,1.0,65
1382,42,1.0,65
1385,42,1.0,65
1386,42,1.0,65
1420,42,1.0,65
1429,42,1.0,65
1432,42,1.0,65
1440,42,1.0,65
1442,42,1.0,65
1444,42,1.0,65
1457,42,1.0,65
1461,42,1.0,65
1472,42,1.0,65
1480,42,1.0,65
1491,42,1.0,65
1492,42,1.0,65
1496,42,1.0,65
1498,42,1.0,65
1503,42,1.0,65
1505,42,1.0,65
1512,42,1.0,65
1513,42,1.0,65
1526,42,1.0,65
1532,42,1.0,65
1534,42,1.0,65
1541,42,1.0,65
1544,42,1.0,65
1545,42,1.0,65
1555,42,1.0,65
1557,42,1.0,65
1559,42,1.0,65
1564,42,1.0,65
1565,42,1.0,65
1568,42,1.0,65
1574,42,1.0,65
1586,42,1.0,65
1589,42,1.0,65
1592,42,1.0,65
1593,42,1.0,65
1597,42,1.0,65
1603,42,1.0,65
1605,42,1.0,65
1606,42,1.0,65
1610,42,1.0,65
1616,42,1.0,65
1620,42,1.0,65
1621,42,1.0,65
1622,42,1.0,65
1625,42,1.0,65
1630,42,1.0,65
1637,42,1.0,65
1639,42,1.0,65
1644,42,1.0,65
1646,42,1.0,65
1654,42,1.0,65
1670,42,1.0,65
1678,42,1.0,65
1687,42,1.0,65
1691,42,1.0,65
1696,42,1.0,65
1703,42,1.0,65
1705,42,1.0,65
1708,42,1.0,65
1713,42,1.0,65
1717,42,1.0,65
1722,42,1.0,65
1725,42,1.0,65
1736,42,1.0,65
1743,42,1.0,65
1744,42,1.0,65
1754,42,1.0,65
1756,42,1.0,65
1763,42,1.0,65
1766,42,1.0,65
1768,42,1.0,65
1772,42,1.0,65
1777,42,1.0,65
1782,42,1.0,65
1783,42,1.0,65
1794,42,1.0,65
1796,42,1.0,65
1802,42,1.0,65
1806,42,1.0,65
1807,42,1.0,65
1821,42,1.0,65
1824,42,1.0,65
1842,42,1.0,65
1860,42,1.0,65
1862,42,1.0,65
0,43,1.0,66
94,43,1.0,66
179,43,1.0,66
262,43,1.0,66
766,43,1.0,66
792,43,1.0,66
804,43,1.0,66
819,43,1.0,66
821,43,1.0,66
895,43,1.0,66
1002,43,1.0,66
1110,43,1.0,66
1337,43,1.0,66
1347,43,1.0,66
1559,43,1.0,66
1606,43,1.0,66
1829,43,1.0,66
0,44,1.0,67
5,44,1.0,67
9,44,1.0,67
11,44,1.0,67
18,44,1.0,67
21,44,1.0,67
22,44,1.0,67
24,44,1.0,67
41,44,1.0,67
45,44,1.0,67
50,44,1.0,67
51,44,1.0,67
55,44,1.0,67
56,44,1.0,67
64,44,1.0,67
68,44,1.0,67
71,44,1.0,67
83,44,1.0,67
88,44,1.0,67
90,44,1.0,67
93,44,1.0,67
111,44,1.0,67
119,44,1.0,67
120,44,1.0,67
123,44,1.0,67
124,44,1.0,67
127,44,1.0,67
130,44,1.0,67
131,44,1.0,67
139,44,1.0,67
140,44,1.0,67
152,44,1.0,67
154,44,1.0,67
172,44,1.0,67
173,44,1.0,67
178,44,1.0,67
196,44,1.0,67
200,44,1.0,67
208,44,1.0,67
210,44,1.0,67
215,44,1.0,67
216,44,1.0,67
217,44,1.0,67
225,44,1.0,67
226,44,1.0,67
234,44,1.0,67
237,44,1.0,67
241,44,1.0,67
244,44,1.0,67
245,44,1.0,67
257,44,1.0,67
265,44,1.0,67
268,44,1.0,67
277,44,1.0,67
279,44,1.0,67
284,44,1.0,67
295,44,1.0,67
302,44,1.0,67
303,44,1.0,67
305,44,1.0,67
306,44,1.0,67
309,44,1.0,67
311,44,1.0,67
314,44,1.0,67
315,44,1.0,67
316,44,1.0,67
321,44,1.0,67
322,44,1.0,67
326,44,1.0,67
337,44,1.0,67
349,44,1.0,67
352,44,1.0,67
353,44,1.0,67
358,44,1.0,67
360,44,1.0,67
362,44,1.0,67
366,44,1.0,67
370,44,1.0,67
373,44,1.0,67
375,44,1.0,67
379,44,1.0,67
383,44,1.0,67
384,44,1.0,67
385,44,1.0,67
390,44,1.0,67
391,44,1.0,67
392,44,1.0,67
397,44,1.0,67
404,44,1.0,67
413,44,1.0,67
418,44,1.0,67
424,44,1.0,67
427,44,1.0,67
431,44,1.0,67
436,44,1.0,67
438,44,1.0,67
440,44,1.0,67
443,44,1.0,67
445,44,1.0,67
448,44,1.0,67
449,44,1.0,67
451,44,1.0,67
458,44,1.0,67
464,44,1.0,67
466,44,1.0,67
468,44,1.0,67
477,44,1.0,67
481,44,1.0,67
488,44,1.0,67
491,44,1.0,67
493,44,1.0,67
494,44,1.0,67
496,44,1.0,67
499,44,1.0,67
500,44,1.0,67
517,44,1.0,67
526,44,1.0,67
529,44,1.0,67
530,44,1.0,67
539,44,1.0,67
548,44,1.0,67
562,44,1.0,67
568,44,1.0,67
571,44,1.0,67
585,44,1.0,67
587,44,1.0,67
598,44,1.0,67
599,44,1.0,67
606,44,1.0,67
607,44,1.0,67
614,44,1.0,67
632,44,1.0,67
635,44,1.0,67
636,44,1.0,67
645,44,1.0,67
649,44,1.0,67
650,44,1.0,67
660,44,1.0,67
669,44,1.0,67
670,44,1.0,67
676,44,1.0,67
678,44,1.0,67
681,44,1.0,67
688,44,1.0,67
701,44,1.0,67
703,44,1.0,67
711,44,1.0,67
716,44,1.0,67
717,44,1.0,67
718,44,1.0,67
726,44,1.0,67
733,44,1.0,67
734,44,1.0,67
738,44,1.0,67
740,44,1.0,67
744,44,1.0,67
765,44,1.0,67
766,44,1.0,67
770,44,1.0,67
785,44,1.0,67
786,44,1.0,67
791,44,1.0,67
792,44,1.0,67
797,44,1.0,67
803,44,1.0,67
805,44,1.0,67
823,44,1.0,67
828,44,1.0,67
829,44,1.0,67
832,44,1.0,67
834,44,1.0,67
839,44,1.0,67
846,44,1.0,67
871,44,1.0,67
872,44,1.0,67
879,44,1.0,67
881,44,1.0,67
882,44,1.0,67
885,44,1.0,67
896,44,1.0,67
899,44,1.0,67
900,44,1.0,67
910,44,1.0,67
922,44,1.0,67
925,44,1.0,67
934,44,1.0,67
935,44,1.0,67
940,44,1.0,67
949,44,1.0,67
951,44,1.0,67
957,44,1.0,67
971,44,1.0,67
973,44,1.0,67
974,44,1.0,67
981,44,1.0,67
993,44,1.0,67
1003,44,1.0,67
1004,44,1.0,67
1007,44,1.0,67
1021,44,1.0,67
1027,44,1.0,67
